win,ass-mon,ass-out,ass-int,arc-mon,arc-out,arc-int,sup-mon,sup-out,sup-int,tan-mon,tan-out,tan-int,war-mon,war-out,war-int,mag-mon,mag-out,mag-int,position_list,tf,ass-mon-out,ass-mon-int,arc-mon-out,arc-mon-int,sup-mon-out,sup-mon-int,tan-mon-out,tan-mon-int,war-mon-out,war-mon-int,mag-mon-out,mag-mon-int
1,27422,206485,196929,0,0,0,14427,110060,128759,17148,173576,288670,22843,105966,130441,20005,442570,59038,"[1, 0, 1, 1, 1, 1]",True,5662231670,5400187038,0,0,1587835620,1857606093,2976481248,4950113160,2420581338,2979663763,8853612850,1181055190
0,22389,98737,163348,26839,222628,172292,13606,46177,301269,15316,88017,360760,0,0,0,19759,173608,180909,"[1, 1, 1, 1, 0, 1]",False,2210622693,3657198372,5975112892,4624144988,628284262,4099066014,1348068372,5525400160,0,0,3430320472,3574580931
1,17132,99746,113833,13007,161166,50328,0,0,0,19729,75352,244062,17464,97489,95956,0,0,0,"[1, 1, 0, 2, 1, 0]",True,1708848472,1950186956,2096286162,654616296,0,0,1486619608,4815099198,1702547896,1675775584,0,0
0,12326,23397,125649,16224,124883,94059,9473,17906,149364,0,0,0,13284,52656,76462,13404,180581,55044,"[1, 1, 1, 0, 1, 1]",False,288391422,1548749574,2026101792,1526013216,169623538,1414925172,0,0,699482304,1015721208,2420507724,737809776
0,0,0,0,12911,63298,40255,7291,7616,56960,0,0,0,21026,63145,128900,10977,85610,35210,"[0, 1, 1, 0, 2, 1]",False,0,0,817240478,519732305,55528256,415295360,0,0,1327686770,2710251400,939740970,386500170
1,17038,61719,79965,0,0,0,8339,19705,70813,12966,39734,78544,13611,32633,66625,13292,73660,32315,"[1, 0, 1, 1, 1, 1]",True,1051568322,1362443670,0,0,164319995,590509607,515191044,1018401504,444167763,906832875,979088720,429530980
1,10623,34471,67897,12224,91879,60965,14118,96351,110575,0,0,0,10124,38053,54559,0,0,0,"[1, 1, 2, 0, 1, 0]",True,366185433,721269831,1123128896,745236160,1360283418,1561097850,0,0,385248572,552355316,0,0
0,10349,40038,46599,0,0,0,5215,26257,44031,7507,16419,89408,9202,37439,62540,7740,106930,43045,"[1, 0, 1, 1, 1, 1]",False,414353262,482253051,0,0,136930255,229621665,123257433,671185856,344513678,575493080,827638200,333168300
1,0,0,0,9660,59143,25708,14560,82804,60776,0,0,0,20913,94905,129091,0,0,0,"[0, 1, 2, 0, 2, 0]",True,0,0,571321380,248339280,1205626240,884898560,0,0,1984748265,2699680083,0,0
0,7301,30110,54534,8543,55731,40747,5019,7158,51723,6132,13705,67765,0,0,0,6680,39566,41011,"[1, 1, 1, 1, 0, 1]",False,219833110,398152734,476109933,348101621,35926002,259597737,84039060,415534980,0,0,264300880,273953480
0,14742,41731,77295,12887,103195,59777,8158,18409,146435,8158,40631,119372,0,0,0,10170,105358,36550,"[1, 1, 1, 1, 0, 1]",False,615198402,1139482890,1329873965,770346199,150180622,1194616730,331467698,973836776,0,0,1071490860,371713500
1,0,0,0,16662,188292,76421,7558,31671,79025,9596,53926,104963,13196,45069,55466,7646,60061,44295,"[0, 1, 1, 1, 1, 1]",True,0,0,3137321304,1273326702,239369418,597270950,517473896,1007224948,594730524,731929336,459226406,338679570
1,13529,97684,95123,0,0,0,7369,41765,58765,9307,54593,113632,11982,62681,83544,10642,69121,57074,"[1, 0, 1, 1, 1, 1]",True,1321566836,1286919067,0,0,307766285,433039285,508097051,1057573024,751043742,1001024208,735585682,607381508
0,12694,87380,78056,0,0,0,0,0,0,14241,59087,196734,10147,41350,71715,8946,145313,38219,"[1, 0, 0, 2, 1, 1]",False,1109201720,990842864,0,0,0,0,841457967,2801688894,419578450,727692105,1299970098,341907174
0,8928,45584,55885,10937,79731,39122,5005,10265,71352,6339,24598,89801,0,0,0,9980,92455,31462,"[1, 1, 1, 1, 0, 1]",False,406973952,498941280,872017947,427877314,51376325,357116760,155926722,569248539,0,0,922700900,313990760
1,0,0,0,13166,75486,35106,0,0,0,15987,62455,180827,12718,47153,74967,11167,70885,24776,"[0, 1, 0, 2, 1, 1]",True,0,0,993848676,462205596,0,0,998468085,2890881249,599691854,953430306,791572795,276673592
0,0,0,0,14234,103715,60774,8320,19133,124239,0,0,0,26646,132703,165421,8815,63731,45209,"[0, 1, 1, 0, 2, 1]",False,0,0,1476279310,865057116,159186560,1033668480,0,0,3536004138,4407807966,561788765,398517335
1,16804,63475,77718,16470,104239,67889,8324,38115,67637,10986,61133,117240,0,0,0,10360,62092,55289,"[1, 1, 1, 1, 0, 1]",True,1066633900,1305973272,1716816330,1118131830,317269260,563010388,671607138,1287998640,0,0,643273120,572794040
0,0,0,0,11861,49428,47690,5939,23678,66931,0,0,0,20408,84980,117190,7548,40535,49822,"[0, 1, 1, 0, 2, 1]",False,0,0,586265508,565651090,140623642,397503209,0,0,1734271840,2391613520,305958180,376056456
1,10671,38011,55473,12113,72517,35335,6324,7977,48783,8079,16991,80996,0,0,0,8869,99986,22846,"[1, 1, 1, 1, 0, 1]",True,405615381,591952383,878398421,428012855,50446548,308503692,137270289,654366684,0,0,886775834,202621174
1,0,0,0,12294,45813,53672,5794,25960,36920,5622,27707,96598,11467,67368,61548,7617,52660,43367,"[0, 1, 1, 1, 1, 1]",True,0,0,563225022,659843568,150412240,213914480,155768754,543073956,772508856,705770916,401111220,330326439
0,0,0,0,11009,85480,43372,12278,72598,93626,0,0,0,16796,81693,117661,0,0,0,"[0, 1, 2, 0, 2, 0]",False,0,0,941049320,477482348,891358244,1149540028,0,0,1372115628,1976234156,0,0
0,9662,37185,63514,12854,61214,69703,6404,22390,103556,0,0,0,11741,47017,94447,9752,75517,45300,"[1, 1, 1, 0, 1, 1]",False,359281470,613672268,786844756,895962362,143385560,663172624,0,0,552026597,1108902227,736441784,441765600
1,15648,64388,85212,0,0,0,0,0,0,18047,74152,186639,14358,57516,50749,11264,123392,36880,"[1, 0, 0, 2, 1, 1]",True,1007543424,1333397376,0,0,0,0,1338221144,3368274033,825814728,728654142,1389887488,415416320
0,0,0,0,14283,139264,69630,7208,10385,80249,10549,40970,80830,9659,47802,86614,13140,144394,52844,"[0, 1, 1, 1, 1, 1]",False,0,0,1989107712,994525290,74855080,578434792,432192530,852675670,461719518,836604626,1897337160,694370160
1,0,0,0,17726,115006,84044,8250,22369,111665,9810,39612,118450,14916,66359,59851,10927,68236,58273,"[0, 1, 1, 1, 1, 1]",True,0,0,2038596356,1489763944,184544250,921236250,388593720,1161994500,989810844,892737516,745614772,636749071
1,0,0,0,19525,182213,142982,13069,90588,140032,29463,241035,523441,0,0,0,16631,156541,115975,"[0, 1, 1, 2, 0, 1]",True,0,0,3557708825,2791723550,1183894572,1830078208,7101614205,15422142183,0,0,2603433371,1928780225
0,18834,107524,152249,16734,224657,107366,11112,49846,246224,0,0,0,13701,80015,255399,15782,291294,83985,"[1, 1, 1, 0, 1, 1]",False,2025107016,2867457666,3759410238,1796662644,553888752,2736041088,0,0,1096285515,3499221699,4597201908,1325451270
0,12845,28825,48013,0,0,0,6575,17636,46080,0,0,0,22953,66672,147627,8387,32401,44245,"[1, 0, 1, 0, 2, 1]",False,370257125,616726985,0,0,115956700,302976000,0,0,1530322416,3388482531,271747187,371082815
1,13104,34713,53602,12837,62948,43144,7725,9417,46409,0,0,0,12457,36031,46504,13125,86795,16558,"[1, 1, 1, 0, 1, 1]",True,454879152,702400608,808063476,553839528,72746325,358509525,0,0,448838167,579300328,1139184375,217323750
0,18374,86354,96932,18526,112519,69967,10395,19879,102584,13653,55668,188679,0,0,0,14676,93807,74728,"[1, 1, 1, 1, 0, 1]",False,1586668396,1781028568,2084526994,1296208642,206642205,1066360680,760035204,2576034387,0,0,1376711532,1096708128
1,0,0,0,17786,134588,66500,25413,205313,202900,0,0,0,30239,130739,205372,0,0,0,"[0, 1, 2, 0, 2, 0]",True,0,0,2393782168,1182769000,5217619269,5156297700,0,0,3953416621,6210243908,0,0
0,0,0,0,6420,40254,12186,4238,22606,22584,13336,40172,128302,6132,14950,34491,0,0,0,"[0, 1, 1, 2, 1, 0]",False,0,0,258430680,78234120,95804228,95710992,535733792,1711035472,91673400,211498812,0,0
1,10357,31127,46488,8423,26909,28001,5172,11866,27620,0,0,0,9111,33505,42359,8939,54764,35486,"[1, 1, 1, 0, 1, 1]",True,322382339,481476216,226654507,235852423,61370952,142850640,0,0,305264055,385932849,489535396,317209354
1,13177,94618,80082,0,0,0,6220,29025,59379,8835,36288,81252,9969,49829,47402,11185,93915,26834,"[1, 0, 1, 1, 1, 1]",True,1246781386,1055240514,0,0,180535500,369337380,320604480,717861420,496745301,472550538,1050439275,300138290
0,9337,22965,36823,0,0,0,5214,31965,56319,14656,94325,182171,9188,45978,62784,0,0,0,"[1, 0, 1, 2, 1, 0]",False,214424205,343816351,0,0,166665510,293647266,1382427200,2669898176,422445864,576859392,0,0
1,10626,81384,72535,0,0,0,5969,19726,58171,7328,32994,133649,9263,38214,35025,9029,52775,46813,"[1, 0, 1, 1, 1, 1]",True,864786384,770756910,0,0,117744494,347222699,241780032,979379872,353976282,324436575,476505475,422674577
0,0,0,0,8348,78467,23650,0,0,0,11740,37041,144290,8194,36194,51786,7937,99929,33527,"[0, 1, 0, 2, 1, 1]",False,0,0,655042516,197430200,0,0,434861340,1693964600,296573636,424334484,793136473,266103799
1,14878,59568,73017,16944,76162,59044,8958,12921,130478,0,0,0,13391,59029,62009,11014,59677,30078,"[1, 1, 1, 0, 1, 1]",True,886252704,1086346926,1290488928,1000441536,115746318,1168821924,0,0,790457339,830362519,657282478,331279092
0,13277,38215,67015,13913,78139,37952,8508,10607,72358,11277,39645,104667,0,0,0,10342,123201,34785,"[1, 1, 1, 1, 0, 1]",False,507380555,889758155,1087147907,528026176,90244356,615621864,447076665,1180329759,0,0,1274144742,359746470
0,15743,58647,78974,16708,131974,93582,9598,42814,52811,9350,65902,144006,0,0,0,13283,102210,63019,"[1, 1, 1, 1, 0, 1]",False,923279721,1243287682,2205021592,1563568056,410928772,506879978,616183700,1346456100,0,0,1357655430,837081377
1,0,0,0,30270,252650,140664,9894,21913,133436,0,0,0,29294,94598,212402,0,0,0,"[0, 2, 1, 0, 2, 0]",True,0,0,7647715500,4257899280,216807222,1320215784,0,0,2771153812,6222104188,0,0
0,0,0,0,18250,136459,49093,8110,12538,74214,9437,25368,122658,13054,37565,63716,11343,73931,38157,"[0, 1, 1, 1, 1, 1]",False,0,0,2490376750,895947250,101683180,601875540,239397816,1157523546,490373510,831748664,838599333,432814851
1,17567,55044,91193,16334,124354,28679,9089,20013,123069,10270,59238,123998,0,0,0,11695,46157,26054,"[1, 1, 1, 1, 0, 1]",True,966957948,1601987431,2031198236,468442786,181898157,1118574141,608374260,1273459460,0,0,539806115,304701530
1,18234,82513,134553,20343,143016,91726,27606,106910,213511,14487,30396,124253,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,1504542042,2453439402,2909374488,1865982018,2951357460,5894184666,440346852,1800053211,0,0,0,0
0,0,0,0,19340,108806,59189,13397,47484,68493,32845,129950,346286,0,0,0,15628,161304,37320,"[0, 1, 1, 2, 0, 1]",False,0,0,2104308040,1144715260,636143148,917600721,4268207750,11373763670,0,0,2520858912,583236960
1,13613,88135,71204,17500,133010,87439,10557,24747,108757,0,0,0,29012,142279,265246,0,0,0,"[1, 1, 1, 0, 2, 0]",True,1199781755,969300052,2327675000,1530182500,261254079,1148147649,0,0,4127798348,7695316952,0,0
0,15201,106129,108652,0,0,0,10039,58195,78462,10916,30085,126071,15807,99393,88844,13722,107280,68407,"[1, 0, 1, 1, 1, 1]",False,1613266929,1651619052,0,0,584219605,787680018,328407860,1376191036,1571105151,1404357108,1472096160,938680854
0,0,0,0,12864,68424,57377,15491,93638,97323,0,0,0,23267,78867,171605,0,0,0,"[0, 1, 2, 0, 2, 0]",False,0,0,880206336,738097728,1450546258,1507630593,0,0,1834998489,3992733535,0,0
1,14820,70933,50461,0,0,0,8502,30296,50553,8859,38731,95311,11669,25570,71298,9318,79535,40772,"[1, 0, 1, 1, 1, 1]",True,1051227060,747832020,0,0,257576592,429801606,343117929,844360149,298376330,831976362,741107130,379913496
0,23072,57299,78991,0,0,0,10643,28295,175688,14231,71589,175290,17079,46285,113676,16127,84737,49880,"[1, 0, 1, 1, 1, 1]",False,1322002528,1822480352,0,0,301143685,1869847384,1018783059,2494551990,790501515,1941472404,1366553599,804414760
1,20682,112461,81708,20630,142120,56203,11436,27311,110298,0,0,0,17353,84568,72097,15918,124854,62438,"[1, 1, 1, 0, 1, 1]",True,2325918402,1689884856,2931935600,1159467890,312328596,1261367928,0,0,1467508504,1251099241,1987425972,993888084
1,0,0,0,22263,175968,86090,10892,34393,118457,12390,66081,191057,19459,34949,85121,13120,92040,42216,"[0, 1, 1, 1, 1, 1]",True,0,0,3917575584,1916621670,374608556,1290233644,818743590,2367196230,680072591,1656369539,1207564800,553873920
0,18588,36963,78960,20165,110697,57781,25945,224645,175128,14947,51239,163756,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",False,687068244,1467708480,2232205005,1165153865,5828414525,4543695960,765869333,2447660932,0,0,0,0
1,15999,66769,79683,0,0,0,8234,74190,64508,23103,142120,247676,14843,130847,113614,0,0,0,"[1, 0, 1, 2, 1, 0]",True,1068237231,1274848317,0,0,610880460,531158872,3283398360,5722058628,1942162021,1686372602,0,0
0,0,0,0,15504,136176,78959,7555,25404,131375,8859,35571,137439,13218,28496,72342,11378,186869,40497,"[0, 1, 1, 1, 1, 1]",False,0,0,2111272704,1224180336,191927220,992538125,315123489,1217572101,376660128,956216556,2126195482,460774866
1,0,0,0,13915,71081,35913,6989,10564,66852,0,0,0,22422,75729,126989,10567,53506,18732,"[0, 1, 1, 0, 2, 1]",True,0,0,989092115,499729395,73831796,467228628,0,0,1697995638,2847347358,565397902,197941044
0,0,0,0,10400,62333,40492,0,0,0,6267,15884,74212,20255,58814,126437,10717,62510,33326,"[0, 1, 0, 1, 2, 1]",False,0,0,648263200,421116800,0,0,99545028,465086604,1191277570,2560981435,669919670,357154742
0,7890,39770,56630,9807,70626,40538,0,0,0,5392,20924,105082,8216,45479,80324,9941,76152,31065,"[1, 1, 0, 1, 1, 1]",False,313785300,446810700,692629182,397556166,0,0,112822208,566602144,373655464,659941984,757027032,308817165
1,11683,72520,73274,0,0,0,6533,19004,67206,8481,25494,108083,10672,53577,57546,12487,106352,30638,"[1, 0, 1, 1, 1, 1]",True,847251160,856060142,0,0,124153132,439056798,216214614,916651923,571773744,614130912,1328017424,382576706
0,16571,84272,91447,0,0,0,8945,33160,171816,15617,64710,119416,16869,62217,150691,16349,158432,67780,"[1, 0, 1, 1, 1, 1]",False,1396471312,1515368237,0,0,296616200,1536894120,1010576070,1864919672,1049538573,2542006479,2590204768,1108135220
1,0,0,0,17094,161645,84544,9918,50003,105830,0,0,0,31190,154306,260419,16597,138112,64356,"[0, 1, 1, 0, 2, 1]",True,0,0,2763159630,1445195136,495929754,1049621940,0,0,4812804140,8122468610,2292244864,1068116532
0,0,0,0,17248,163411,90609,12366,52086,369818,0,0,0,35149,161587,318516,19170,175611,118357,"[0, 1, 1, 0, 2, 1]",False,0,0,2818512928,1562824032,644095476,4573169388,0,0,5679621463,11195518884,3366462870,2268903690
1,0,0,0,17284,302202,108343,12173,73870,139184,20186,89549,249674,19398,93432,133930,20318,221700,61005,"[0, 1, 1, 1, 1, 1]",True,0,0,5223259368,1872600412,899219510,1694286832,1807636114,5039919364,1812393936,2597974140,4504500600,1239499590
1,12401,59160,70180,0,0,0,6966,65450,16922,9292,25826,89656,12365,44586,85668,11181,55640,41536,"[1, 0, 1, 1, 1, 1]",True,733643160,870302180,0,0,455924700,117878652,239975192,833083552,551305890,1059284820,622110840,464414016
0,7948,19766,69503,10713,75168,41281,7741,11092,81335,0,0,0,11605,53007,56572,11755,71005,47283,"[1, 1, 1, 0, 1, 1]",False,157100168,552409844,805274784,442243353,85863172,629614235,0,0,615146235,656518060,834663775,555811665
0,15431,51563,94079,20014,195549,94731,11805,27192,193007,0,0,0,17832,110144,128272,16751,262550,37896,"[1, 1, 1, 0, 1, 1]",False,795668653,1451733049,3913717686,1895946234,321001560,2278447635,0,0,1964087808,2287346304,4397975050,634795896
1,17792,68481,139971,17759,155828,112707,0,0,0,12861,32537,252337,21700,92444,148232,18139,103479,104473,"[1, 1, 0, 1, 1, 1]",True,1218413952,2490364032,2767349452,2001563613,0,0,418458357,3245306157,2006034800,3216634400,1877005581,1895035747
0,9962,35208,42817,0,0,0,12011,68873,105628,15308,47408,148283,0,0,0,0,0,0,"[1, 0, 2, 2, 0, 0]",False,350742096,426542954,0,0,827233603,1268697908,725721664,2269916164,0,0,0,0
1,0,0,0,0,0,0,6995,28414,32322,0,0,0,31490,131229,169084,10342,99566,23072,"[0, 0, 1, 0, 3, 1]",True,0,0,0,0,198755930,226092390,0,0,4132401210,5324455160,1029711572,238610624
0,10293,31061,76370,0,0,0,0,0,0,17524,65991,219054,9151,41121,65792,5893,22175,72248,"[1, 0, 0, 2, 1, 1]",False,319710873,786076410,0,0,0,0,1156426284,3838702296,376298271,602062592,130677275,425757464
1,0,0,0,11447,35562,44341,7101,20520,59590,0,0,0,23248,134243,100635,12251,189060,20638,"[0, 1, 1, 0, 2, 1]",True,0,0,407078214,507571427,145712520,423148590,0,0,3120881264,2339562480,2316174060,252836138
1,8922,40628,45575,11081,114530,52727,6125,11764,46513,0,0,0,10080,38930,43911,10459,78094,29452,"[1, 1, 1, 0, 1, 1]",True,362483016,406620150,1269106930,584267887,72054500,284892125,0,0,392414400,442622880,816785146,308038468
0,6751,30784,53962,9401,40230,38614,4979,22798,93565,5697,13212,72692,0,0,0,8484,35589,56898,"[1, 1, 1, 1, 0, 1]",False,207822784,364297462,378202230,363010214,113511242,465860135,75268764,414126324,0,0,301937076,482722632
1,0,0,0,13343,109993,53172,7518,33737,50852,9776,24291,131802,11802,46735,78615,11332,118823,22863,"[0, 1, 1, 1, 1, 1]",True,0,0,1467636599,709473996,253634766,382305336,237468816,1288496352,551566470,927814230,1346502236,259083516
0,0,0,0,11717,69756,43471,6016,17190,144660,0,0,0,18609,82652,149019,9390,70608,47330,"[0, 1, 1, 0, 2, 1]",False,0,0,817331052,509349707,103415040,870274560,0,0,1538071068,2773094571,663009120,444428700
1,13967,56319,108569,13544,105772,74307,0,0,0,8510,17603,106823,13735,51568,93723,16030,199746,90305,"[1, 1, 0, 1, 1, 1]",True,786607473,1516383223,1432575968,1006414008,0,0,149801530,909063730,708286480,1287285405,3201928380,1447589150
0,0,0,0,15242,109135,60199,19072,66089,248331,11855,69997,143683,0,0,0,12391,100133,48960,"[0, 1, 2, 1, 0, 1]",False,0,0,1663435670,917553158,1260449408,4736168832,829814435,1703361965,0,0,1240748003,606663360
0,14642,87557,45905,14860,110443,57476,10605,48636,39961,16144,51052,137452,14297,21954,66927,0,0,0,"[1, 1, 1, 1, 1, 0]",False,1282009594,672141010,1641182980,854093360,515784780,423786405,824183488,2219025088,313876338,956855319,0,0
1,15791,45248,98396,18701,87651,45458,11426,20294,110320,0,0,0,15549,37710,95590,15099,58293,50506,"[1, 1, 1, 0, 1, 1]",True,714511168,1553771236,1639161351,850110058,231879244,1260516320,0,0,586352790,1486328910,880166007,762590094
0,0,0,0,11132,48894,32746,6758,7662,40898,8182,21987,64856,6815,18265,49879,9792,51406,24838,"[0, 1, 1, 1, 1, 1]",False,0,0,544288008,364528472,51779796,276388684,179897634,530651792,124475975,339925385,503367552,243213696
1,12678,47202,61167,0,0,0,6655,9352,46634,0,0,0,22011,52910,88034,10511,65306,43430,"[1, 0, 1, 0, 2, 1]",True,598426956,775475226,0,0,62237560,310349270,0,0,1164602010,1937716374,686431366,456492730
1,11076,100261,74559,0,0,0,7813,39017,71685,10990,57432,152349,14067,94816,53500,12734,106952,47167,"[1, 0, 1, 1, 1, 1]",True,1110490836,825815484,0,0,304839821,560074905,631177680,1674315510,1333776672,752584500,1361926768,600624578
0,0,0,0,12318,62050,38966,10957,121853,22666,17175,87579,315842,12429,48561,77256,0,0,0,"[0, 1, 1, 2, 1, 0]",False,0,0,764331900,479983188,1335143321,248351362,1504169325,5424586350,603564669,960214824,0,0
1,16001,59391,98507,22087,190421,103918,12020,33292,242822,0,0,0,19226,78109,129768,16365,189852,82802,"[1, 1, 1, 0, 1, 1]",True,950315391,1576210507,4205828627,2295236866,400169840,2918720440,0,0,1501723634,2494919568,3106927980,1355054730
0,0,0,0,18531,152124,98312,27927,117962,303732,0,0,0,15804,74912,165285,15857,196154,83782,"[0, 1, 2, 0, 1, 1]",False,0,0,2819009844,1821819672,3294324774,8482323564,0,0,1183909248,2612164140,3110413978,1328531174
0,10020,27920,42630,9554,60731,32581,12235,57959,71008,0,0,0,8376,28523,26431,0,0,0,"[1, 1, 2, 0, 1, 0]",False,279758400,427152600,580223974,311278874,709128365,868782880,0,0,238908648,221386056,0,0
1,0,0,0,10153,50996,43295,6558,9691,72073,0,0,0,20191,59706,101178,8929,29893,32069,"[0, 1, 1, 0, 2, 1]",True,0,0,517762388,439574135,63553578,472654734,0,0,1205523846,2042884998,266914597,286344101
0,10615,16221,40041,10503,39608,37517,5804,6755,72081,7549,17493,66043,0,0,0,9418,64493,26423,"[1, 1, 1, 1, 0, 1]",False,172185915,425035215,416002824,394041051,39206020,418358124,132054657,498558607,0,0,607395074,248851814
1,12203,30794,64110,11820,62730,38127,15194,77850,41246,8900,36249,62541,0,0,0,0,0,0,"[1, 1, 2, 1, 0, 0]",True,375779182,782334330,741468600,450661140,1182852900,626691724,322616100,556614900,0,0,0,0
1,0,0,0,14448,93090,43185,7282,17710,91918,0,0,0,22720,93818,116403,10597,80058,45373,"[0, 1, 1, 0, 2, 1]",True,0,0,1344964320,623936880,128964220,669346876,0,0,2131544960,2644676160,848374626,480817681
0,13972,52986,81987,14123,59519,35647,7631,31535,51680,9530,28237,107162,0,0,0,10343,69143,51398,"[1, 1, 1, 1, 0, 1]",False,740320392,1145522364,840586837,503442581,240643585,394370080,269098610,1021253860,0,0,715146049,531609514
0,12852,76089,138477,18631,121676,106736,10992,26461,169168,0,0,0,18956,115226,124681,20545,309213,82952,"[1, 1, 1, 0, 1, 1]",False,977895828,1779706404,2266945556,1988598416,290859312,1859494656,0,0,2184224056,2363453036,6352781085,1704248840
1,21090,99809,184832,23565,188877,128120,13132,29041,204670,0,0,0,18580,95369,153432,15454,85453,88419,"[1, 1, 1, 0, 1, 1]",True,2104971810,3898106880,4450886505,3019147800,381366412,2687726440,0,0,1771956020,2850766560,1320590662,1366427226
1,12644,48747,66733,11737,54949,50007,14684,114757,126696,0,0,0,10083,54244,47414,0,0,0,"[1, 1, 2, 0, 1, 0]",True,616357068,843772052,644936413,586932159,1685091788,1860404064,0,0,546942252,478075362,0,0
0,0,0,0,10381,64694,49293,5432,10166,55630,6818,24718,74765,11274,51506,71332,7767,81480,55869,"[0, 1, 1, 1, 1, 1]",False,0,0,671588414,511710633,55221712,302182160,168527324,509747770,580678644,804196968,632855160,433934523
1,0,0,0,13573,103291,60760,7879,28336,67283,11855,42985,106976,16104,23798,70743,11898,53164,53542,"[0, 1, 1, 1, 1, 1]",True,0,0,1401968743,824695480,223259344,530122757,509587175,1268200480,383242992,1139245272,632545272,637042716
0,12462,54426,57990,12256,52261,50036,7081,7382,80996,8255,14386,66114,0,0,0,11524,133625,34295,"[1, 1, 1, 1, 0, 1]",False,678256812,722671380,640510816,613241216,52271942,573532676,118756430,545771070,0,0,1539894500,395215580
0,0,0,0,18744,188290,119038,0,0,0,24764,125002,383312,17846,147357,127115,16547,232471,64919,"[0, 1, 0, 2, 1, 1]",False,0,0,3529307760,2231248272,0,0,3095549528,9492338368,2629733022,2268494290,3846697637,1074214693
1,24508,111997,147569,19440,183698,177670,12037,29519,158390,15249,54395,222123,0,0,0,15712,199563,129223,"[1, 1, 1, 1, 0, 1]",True,2744822476,3616621052,3571089120,3453904800,355320203,1906540430,829469355,3387153627,0,0,3135533856,2030351776
1,12408,60281,73149,0,0,0,6015,26464,31547,7068,29975,80922,10850,37310,61739,7586,36756,27655,"[1, 0, 1, 1, 1, 1]",True,747966648,907632792,0,0,159180960,189755205,211863300,571956696,404813500,669868150,278831016,209790830
0,8400,35912,46091,8653,56371,38207,13110,78389,85065,0,0,0,7645,25617,49544,0,0,0,"[1, 1, 2, 0, 1, 0]",False,301660800,387164400,487778263,330605171,1027679790,1115202150,0,0,195841965,378763880,0,0
1,11288,35751,63282,12394,85753,37718,7642,23954,55854,8838,18735,72103,0,0,0,11672,63580,31846,"[1, 1, 1, 1, 0, 1]",True,403557288,714327216,1062822682,467476892,183056468,426836268,165579930,637246314,0,0,742105760,371706512
0,0,0,0,9692,55134,32039,0,0,0,5389,20765,84742,17383,38535,129299,9975,90098,27203,"[0, 1, 0, 1, 2, 1]",False,0,0,534358728,310521988,0,0,111902585,456674638,669853905,2247604517,898727550,271349925
0,18386,91364,118629,19296,167526,90307,10111,22691,117222,12522,54791,123802,0,0,0,16457,142297,60778,"[1, 1, 1, 1, 0, 1]",False,1679818504,2181112794,3232581696,1742563872,229428701,1185231642,686092902,1550248644,0,0,2341781729,1000223546
1,20650,101239,129104,21396,155139,85750,10559,20528,131845,16346,100734,164533,0,0,0,12561,72153,52680,"[1, 1, 1, 1, 0, 1]",True,2090585350,2665997600,3319354044,1834707000,216755152,1392151355,1646597964,2689456418,0,0,906313833,661713480
1,10789,71149,58341,10340,89156,68883,8267,24578,62579,7855,57296,70134,0,0,0,9790,102995,56636,"[1, 1, 1, 1, 0, 1]",True,767626561,629441049,921873040,712250220,203186326,517340593,450060080,550902570,0,0,1008321050,554466440
0,0,0,0,8502,62299,55829,4866,12154,104271,7638,23228,123375,8305,46270,61414,8131,84873,44211,"[0, 1, 1, 1, 1, 1]",False,0,0,529666098,474658158,59141364,507382686,177415464,942338250,384272350,510043270,690102363,359479641
1,9233,60242,58849,11700,67282,45727,5988,13900,56219,6316,45902,67670,0,0,0,8313,52218,21785,"[1, 1, 1, 1, 0, 1]",True,556214386,543352817,787199400,535005900,83233200,336639372,289917032,427403720,0,0,434088234,181098705
0,6346,33561,58497,8713,55820,39099,4655,10718,66182,0,0,0,6406,46062,60674,5211,39401,38139,"[1, 1, 1, 0, 1, 1]",False,212978106,371221962,486359660,340669587,49892290,308077210,0,0,295073172,388677644,205318611,198742329
0,8215,32963,54438,11532,67624,42443,6124,10899,65603,0,0,0,10514,37619,53750,9861,75699,44662,"[1, 1, 1, 0, 1, 1]",False,270791045,447208170,779839968,489452676,66745476,401752772,0,0,395526166,565127500,746467839,440411982
1,0,0,0,11817,43794,45762,7274,24421,71949,9278,37700,81078,12727,56294,55341,11349,46299,44765,"[0, 1, 1, 1, 1, 1]",True,0,0,517513698,540769554,177638354,523357026,349780600,752241684,716453738,704324907,525447351,508037985
1,0,0,0,19104,227843,72241,10195,62825,52623,11046,59154,177681,18520,62493,88046,14683,199318,25550,"[0, 1, 1, 1, 1, 1]",True,0,0,4352712672,1380092064,640500875,536491485,653415084,1962664326,1157370360,1630611920,2926586194,375150650
0,18624,50288,79365,17098,98847,116699,10999,24973,213460,11611,60376,194339,0,0,0,15084,85888,74425,"[1, 1, 1, 1, 0, 1]",False,936563712,1478093760,1690086006,1995319502,274678027,2347846540,701025736,2256470129,0,0,1295534592,1122626700
1,11764,35262,79384,15629,103651,40653,19831,81997,160499,0,0,0,16132,83660,89054,0,0,0,"[1, 1, 2, 0, 1, 0]",True,414822168,933873376,1619961479,635365737,1626082507,3182855669,0,0,1349603120,1436619128,0,0
